run_id,ce_loss,step,dataset,method
3,0.44287467,-20.0,cifar10-noaug,lmap
3,0.20399517,-18.0,cifar10-noaug,lmap
3,0.07491808,-16.0,cifar10-noaug,lmap
3,0.02239325,-14.0,cifar10-noaug,lmap
3,0.0063576633,-12.0,cifar10-noaug,lmap
3,0.0024278308,-10.0,cifar10-noaug,lmap
3,0.0014456399,-8.0,cifar10-noaug,lmap
3,0.0011246736,-6.0,cifar10-noaug,lmap
3,0.0010010818,-4.0,cifar10-noaug,lmap
3,0.00095795345,-2.0,cifar10-noaug,lmap
3,0.0009601733,0.0,cifar10-noaug,lmap
3,0.0010044553,2.0,cifar10-noaug,lmap
3,0.0011012008,4.0,cifar10-noaug,lmap
3,0.0012942645,6.0,cifar10-noaug,lmap
3,0.0017126226,8.0,cifar10-noaug,lmap
3,0.0027853854,10.0,cifar10-noaug,lmap
3,0.0062064514,12.0,cifar10-noaug,lmap
3,0.01837657,14.0,cifar10-noaug,lmap
3,0.057533894,16.0,cifar10-noaug,lmap
3,0.15931197,18.0,cifar10-noaug,lmap
3,0.36432678,20.0,cifar10-noaug,lmap
3,0.68797,22.0,cifar10-noaug,lmap
3,1.0936013,24.0,cifar10-noaug,lmap
3,1.4975371,26.0,cifar10-noaug,lmap
3,1.8177294,28.0,cifar10-noaug,lmap
3,2.0284111,30.0,cifar10-noaug,lmap
3,2.1536214,32.0,cifar10-noaug,lmap
3,2.2275681,34.0,cifar10-noaug,lmap
3,2.2764392,36.0,cifar10-noaug,lmap
3,2.318087,38.0,cifar10-noaug,lmap
3,2.3713565,40.0,cifar10-noaug,lmap
3,2.4638054,42.0,cifar10-noaug,lmap
3,2.6494606,44.0,cifar10-noaug,lmap
3,3.0355887,46.0,cifar10-noaug,lmap
3,3.8272877,48.0,cifar10-noaug,lmap
3,5.3975143,50.0,cifar10-noaug,lmap
4,5.5906334,-50.0,cifar10-noaug,lmap
4,4.0702667,-48.0,cifar10-noaug,lmap
4,3.2027147,-46.0,cifar10-noaug,lmap
4,2.7403674,-44.0,cifar10-noaug,lmap
4,2.5055668,-42.0,cifar10-noaug,lmap
4,2.3824513,-40.0,cifar10-noaug,lmap
4,2.3055131,-38.0,cifar10-noaug,lmap
4,2.2415829,-36.0,cifar10-noaug,lmap
4,2.1711473,-34.0,cifar10-noaug,lmap
4,2.0764222,-32.0,cifar10-noaug,lmap
4,1.9350334,-30.0,cifar10-noaug,lmap
4,1.7201118,-28.0,cifar10-noaug,lmap
4,1.4153259,-26.0,cifar10-noaug,lmap
4,1.0403286,-24.0,cifar10-noaug,lmap
4,0.6598711,-22.0,cifar10-noaug,lmap
4,0.34973082,-20.0,cifar10-noaug,lmap
4,0.15057923,-18.0,cifar10-noaug,lmap
4,0.052888643,-16.0,cifar10-noaug,lmap
4,0.016548794,-14.0,cifar10-noaug,lmap
4,0.0056892443,-12.0,cifar10-noaug,lmap
4,0.002621864,-10.0,cifar10-noaug,lmap
4,0.0016442232,-8.0,cifar10-noaug,lmap
4,0.0012617885,-6.0,cifar10-noaug,lmap
4,0.0010866008,-4.0,cifar10-noaug,lmap
4,0.0009992347,-2.0,cifar10-noaug,lmap
4,0.0009601733,0.0,cifar10-noaug,lmap
4,0.0009604678,2.0,cifar10-noaug,lmap
4,0.0010037454,4.0,cifar10-noaug,lmap
4,0.0011237802,6.0,cifar10-noaug,lmap
4,0.0014314273,8.0,cifar10-noaug,lmap
4,0.0023376856,10.0,cifar10-noaug,lmap
4,0.0057204966,12.0,cifar10-noaug,lmap
4,0.019323569,14.0,cifar10-noaug,lmap
4,0.06508115,16.0,cifar10-noaug,lmap
4,0.18156093,18.0,cifar10-noaug,lmap
4,0.40458137,20.0,cifar10-noaug,lmap
4,0.7335938,22.0,cifar10-noaug,lmap
4,1.117971,24.0,cifar10-noaug,lmap
4,1.4801913,26.0,cifar10-noaug,lmap
4,1.7652693,28.0,cifar10-noaug,lmap
4,1.9663559,30.0,cifar10-noaug,lmap
4,2.1037633,32.0,cifar10-noaug,lmap
4,2.1989229,34.0,cifar10-noaug,lmap
4,2.2675629,36.0,cifar10-noaug,lmap
4,2.3243213,38.0,cifar10-noaug,lmap
4,2.39,40.0,cifar10-noaug,lmap
4,2.4940565,42.0,cifar10-noaug,lmap
4,2.685218,44.0,cifar10-noaug,lmap
4,3.0473714,46.0,cifar10-noaug,lmap
4,3.7174258,48.0,cifar10-noaug,lmap
4,4.9137115,50.0,cifar10-noaug,lmap
5,4.9379926,-50.0,cifar10-noaug,lmap
5,3.5100055,-48.0,cifar10-noaug,lmap
5,2.8061543,-46.0,cifar10-noaug,lmap
5,2.483669,-44.0,cifar10-noaug,lmap
