run_id,ce_loss,step,dataset,method
5,0.19032367,-34.0,cifar10,ps
5,0.12350142,-32.0,cifar10,ps
5,0.078137115,-30.0,cifar10,ps
5,0.048441805,-28.0,cifar10,ps
5,0.029592905,-26.0,cifar10,ps
5,0.017944718,-24.0,cifar10,ps
5,0.010890668,-22.0,cifar10,ps
5,0.006670411,-20.0,cifar10,ps
5,0.004156018,-18.0,cifar10,ps
5,0.0026552281,-16.0,cifar10,ps
5,0.0017489322,-14.0,cifar10,ps
5,0.0011969034,-12.0,cifar10,ps
5,0.00086031907,-10.0,cifar10,ps
5,0.0006526716,-8.0,cifar10,ps
5,0.00052386295,-6.0,cifar10,ps
5,0.00044483095,-4.0,cifar10,ps
5,0.0003992415,-2.0,cifar10,ps
5,0.0003777302,0.0,cifar10,ps
5,0.0003768213,2.0,cifar10,ps
5,0.00039800617,4.0,cifar10,ps
5,0.00044592415,6.0,cifar10,ps
5,0.00053215853,8.0,cifar10,ps
5,0.00068054115,10.0,cifar10,ps
5,0.0009341034,12.0,cifar10,ps
5,0.001369062,14.0,cifar10,ps
5,0.0021206222,16.0,cifar10,ps
5,0.0034037952,18.0,cifar10,ps
5,0.0055964203,20.0,cifar10,ps
5,0.009365376,22.0,cifar10,ps
5,0.015712682,24.0,cifar10,ps
5,0.026034243,26.0,cifar10,ps
5,0.042388663,28.0,cifar10,ps
5,0.067669205,30.0,cifar10,ps
5,0.1055532,32.0,cifar10,ps
5,0.16015697,34.0,cifar10,ps
5,0.2359236,36.0,cifar10,ps
5,0.33710727,38.0,cifar10,ps
5,0.46752924,40.0,cifar10,ps
5,0.62955064,42.0,cifar10,ps
5,0.8232168,44.0,cifar10,ps
5,1.0460975,46.0,cifar10,ps
5,1.293978,48.0,cifar10,ps
5,1.5617403,50.0,cifar10,ps
6,1.6056775,-50.0,cifar10,ps
6,1.3333459,-48.0,cifar10,ps
6,1.0692102,-46.0,cifar10,ps
6,0.8243567,-44.0,cifar10,ps
6,0.60984707,-42.0,cifar10,ps
6,0.43332773,-40.0,cifar10,ps
6,0.2970205,-38.0,cifar10,ps
6,0.19774511,-36.0,cifar10,ps
6,0.12838854,-34.0,cifar10,ps
6,0.08155032,-32.0,cifar10,ps
6,0.05095716,-30.0,cifar10,ps
6,0.031395596,-28.0,cifar10,ps
6,0.01916857,-26.0,cifar10,ps
6,0.011642949,-24.0,cifar10,ps
6,0.007063225,-22.0,cifar10,ps
6,0.004331515,-20.0,cifar10,ps
6,0.0027238366,-18.0,cifar10,ps
6,0.0017686873,-16.0,cifar10,ps
6,0.00119804,-14.0,cifar10,ps
6,0.00085283833,-12.0,cifar10,ps
6,0.0006427508,-10.0,cifar10,ps
6,0.00051608146,-8.0,cifar10,ps
6,0.0004404107,-6.0,cifar10,ps
6,0.00039706458,-4.0,cifar10,ps
6,0.00037778448,-2.0,cifar10,ps
6,0.0003777302,0.0,cifar10,ps
6,0.00039564367,2.0,cifar10,ps
6,0.00043507133,4.0,cifar10,ps
6,0.0005032484,6.0,cifar10,ps
6,0.00061510707,8.0,cifar10,ps
6,0.0007948235,10.0,cifar10,ps
6,0.0010851115,12.0,cifar10,ps
6,0.0015598073,14.0,cifar10,ps
6,0.0023546224,16.0,cifar10,ps
6,0.0037166914,18.0,cifar10,ps
6,0.006094362,20.0,cifar10,ps
6,0.0102652535,22.0,cifar10,ps
6,0.017492717,24.0,cifar10,ps
6,0.029842168,26.0,cifar10,ps
6,0.05052456,28.0,cifar10,ps
6,0.08409505,30.0,cifar10,ps
6,0.13643202,32.0,cifar10,ps
6,0.21436624,34.0,cifar10,ps
6,0.3248267,36.0,cifar10,ps
6,0.47332522,38.0,cifar10,ps
6,0.6613016,40.0,cifar10,ps
6,0.88476545,42.0,cifar10,ps
6,1.134261,44.0,cifar10,ps
6,1.3978312,46.0,cifar10,ps
6,1.6641703,48.0,cifar10,ps
6,1.9264631,50.0,cifar10,ps
7,1.2920074,-50.0,cifar10,ps
7,1.088178,-48.0,cifar10,ps
7,0.89291567,-46.0,cifar10,ps
7,0.71292466,-44.0,cifar10,ps
7,0.55335766,-42.0,cifar10,ps
7,0.41783226,-40.0,cifar10,ps
7,0.3071961,-38.0,cifar10,ps
7,0.22015005,-36.0,cifar10,ps
7,0.15395643,-34.0,cifar10,ps
7,0.105153084,-32.0,cifar10,ps
7,0.07022332,-30.0,cifar10,ps
7,0.045926616,-28.0,cifar10,ps
7,0.029474389,-26.0,cifar10,ps
7,0.018621737,-24.0,cifar10,ps
7,0.011628327,-22.0,cifar10,ps
7,0.007210703,-20.0,cifar10,ps
7,0.0044720587,-18.0,cifar10,ps
7,0.0028059294,-16.0,cifar10,ps
7,0.0018067205,-14.0,cifar10,ps
7,0.0012118036,-12.0,cifar10,ps
7,0.0008560284,-10.0,cifar10,ps
7,0.00064102147,-8.0,cifar10,ps
7,0.000510701,-6.0,cifar10,ps
7,0.00043437866,-4.0,cifar10,ps
7,0.00039302828,-2.0,cifar10,ps
7,0.0003777302,0.0,cifar10,ps
7,0.0003853964,2.0,cifar10,ps
7,0.00041836314,4.0,cifar10,ps
7,0.0004855035,6.0,cifar10,ps
7,0.00060612854,8.0,cifar10,ps
7,0.0008134518,10.0,cifar10,ps
7,0.0011639235,12.0,cifar10,ps
7,0.0017718036,14.0,cifar10,ps
7,0.0028506469,16.0,cifar10,ps
7,0.004762842,18.0,cifar10,ps
7,0.008139458,20.0,cifar10,ps
7,0.013926818,22.0,cifar10,ps
7,0.023503141,24.0,cifar10,ps
7,0.03871788,26.0,cifar10,ps
7,0.0618172,28.0,cifar10,ps
7,0.0953399,30.0,cifar10,ps
7,0.14211765,32.0,cifar10,ps
7,0.2053489,34.0,cifar10,ps
7,0.28835872,36.0,cifar10,ps
7,0.3942834,38.0,cifar10,ps
7,0.5255498,40.0,cifar10,ps
7,0.6829808,42.0,cifar10,ps
7,0.86571157,44.0,cifar10,ps
7,1.0703487,46.0,cifar10,ps
7,1.2912562,48.0,cifar10,ps
7,1.5219432,50.0,cifar10,ps
8,1.5283763,-50.0,cifar10,ps
8,1.2762809,-48.0,cifar10,ps
8,1.0351728,-46.0,cifar10,ps
8,0.81361264,-44.0,cifar10,ps
8,0.61875755,-42.0,cifar10,ps
8,0.45498013,-40.0,cifar10,ps
8,0.32367477,-38.0,cifar10,ps
8,0.22293901,-36.0,cifar10,ps
8,0.14898433,-34.0,cifar10,ps
8,0.09690376,-32.0,cifar10,ps
8,0.061607566,-30.0,cifar10,ps
8,0.03846524,-28.0,cifar10,ps
8,0.023720542,-26.0,cifar10,ps
8,0.014583982,-24.0,cifar10,ps
8,0.009004593,-22.0,cifar10,ps
8,0.005617451,-20.0,cifar10,ps
8,0.0035631887,-18.0,cifar10,ps
8,0.0023165098,-16.0,cifar10,ps
8,0.0015564773,-14.0,cifar10,ps
8,0.0010903323,-12.0,cifar10,ps
8,0.0008009778,-10.0,cifar10,ps
8,0.0006194924,-8.0,cifar10,ps
8,0.00050550484,-6.0,cifar10,ps
8,0.00043501778,-4.0,cifar10,ps
8,0.0003949742,-2.0,cifar10,ps
8,0.0003777302,0.0,cifar10,ps
8,0.00037970848,2.0,cifar10,ps
8,0.0004021157,4.0,cifar10,ps
8,0.00045061152,6.0,cifar10,ps
8,0.0005347773,8.0,cifar10,ps
8,0.0006742897,10.0,cifar10,ps
8,0.000902644,12.0,cifar10,ps
8,0.0012773928,14.0,cifar10,ps
8,0.0019030495,16.0,cifar10,ps
8,0.0029750569,18.0,cifar10,ps
8,0.004840743,20.0,cifar10,ps
8,0.008086908,22.0,cifar10,ps
8,0.013657207,24.0,cifar10,ps
8,0.023010733,26.0,cifar10,ps
8,0.038301587,28.0,cifar10,ps
8,0.06258158,30.0,cifar10,ps
8,0.09998503,32.0,cifar10,ps
8,0.15558888,34.0,cifar10,ps
8,0.23543775,36.0,cifar10,ps
8,0.3456193,38.0,cifar10,ps
8,0.49098206,40.0,cifar10,ps
8,0.6732766,42.0,cifar10,ps
8,0.88984734,44.0,cifar10,ps
8,1.1333092,46.0,cifar10,ps
8,1.3939142,48.0,cifar10,ps
8,1.6628448,50.0,cifar10,ps
9,1.5645543,-50.0,cifar10,ps
9,1.3205209,-48.0,cifar10,ps
9,1.0827514,-46.0,cifar10,ps
9,0.86037195,-44.0,cifar10,ps
9,0.66214013,-42.0,cifar10,ps
9,0.4938253,-40.0,cifar10,ps
9,0.35736257,-38.0,cifar10,ps
9,0.2508525,-36.0,cifar10,ps
9,0.17069301,-34.0,cifar10,ps
9,0.11257611,-32.0,cifar10,ps
9,0.072022766,-30.0,cifar10,ps
9,0.044807695,-28.0,cifar10,ps
9,0.027224,-26.0,cifar10,ps
9,0.016203783,-24.0,cifar10,ps
9,0.009524026,-22.0,cifar10,ps
9,0.005580123,-20.0,cifar10,ps
9,0.0033191338,-18.0,cifar10,ps
9,0.002046548,-16.0,cifar10,ps
9,0.0013255788,-14.0,cifar10,ps
9,0.0009132901,-12.0,cifar10,ps
9,0.0006719699,-10.0,cifar10,ps
9,0.0005294752,-8.0,cifar10,ps
9,0.0004459951,-6.0,cifar10,ps
9,0.00039874745,-4.0,cifar10,ps
9,0.00037793227,-2.0,cifar10,ps
9,0.0003777302,0.0,cifar10,ps
9,0.00039728096,2.0,cifar10,ps
9,0.00043935562,4.0,cifar10,ps
9,0.00051153946,6.0,cifar10,ps
9,0.00062656717,8.0,cifar10,ps
9,0.00080714154,10.0,cifar10,ps
9,0.0010928991,12.0,cifar10,ps
9,0.0015500665,14.0,cifar10,ps
9,0.0023008785,16.0,cifar10,ps
9,0.0035640344,18.0,cifar10,ps
9,0.005703865,20.0,cifar10,ps
9,0.009327367,22.0,cifar10,ps
9,0.015392359,24.0,cifar10,ps
9,0.025411628,26.0,cifar10,ps
9,0.04162675,28.0,cifar10,ps
9,0.06715531,30.0,cifar10,ps
9,0.10604366,32.0,cifar10,ps
9,0.163145,34.0,cifar10,ps
9,0.24365349,36.0,cifar10,ps
9,0.35211506,38.0,cifar10,ps
9,0.49176514,40.0,cifar10,ps
9,0.66315746,42.0,cifar10,ps
9,0.8639916,44.0,cifar10,ps
9,1.0886542,46.0,cifar10,ps
9,1.3292822,48.0,cifar10,ps
9,1.5772507,50.0,cifar10,ps
10,1.5818704,-50.0,cifar10,ps
10,1.3804963,-48.0,cifar10,ps
10,1.1754012,-46.0,cifar10,ps
10,0.9706778,-44.0,cifar10,ps
10,0.77334714,-42.0,cifar10,ps
10,0.59230095,-40.0,cifar10,ps
10,0.43524888,-38.0,cifar10,ps
10,0.30718932,-36.0,cifar10,ps
10,0.20839246,-34.0,cifar10,ps
10,0.136379,-32.0,cifar10,ps
10,0.086699784,-30.0,cifar10,ps
10,0.05384495,-28.0,cifar10,ps
10,0.032811742,-26.0,cifar10,ps
10,0.0197655,-24.0,cifar10,ps
10,0.0118446015,-22.0,cifar10,ps
10,0.0071614385,-20.0,cifar10,ps
10,0.0044275583,-18.0,cifar10,ps
10,0.0028144456,-16.0,cifar10,ps
10,0.0018519731,-14.0,cifar10,ps
10,0.0012652349,-12.0,cifar10,ps
10,0.0009056197,-10.0,cifar10,ps
10,0.0006834411,-8.0,cifar10,ps
10,0.00054415764,-6.0,cifar10,ps
10,0.00045689748,-4.0,cifar10,ps
10,0.00040444557,-2.0,cifar10,ps
10,0.0003777302,0.0,cifar10,ps
10,0.0003718193,2.0,cifar10,ps
10,0.00038652794,4.0,cifar10,ps
10,0.00042489264,6.0,cifar10,ps
10,0.0004958391,8.0,cifar10,ps
10,0.00061938236,10.0,cifar10,ps
10,0.00083459687,12.0,cifar10,ps
10,0.0012172307,14.0,cifar10,ps
10,0.0019182139,16.0,cifar10,ps
10,0.003219317,18.0,cifar10,ps
10,0.0056545893,20.0,cifar10,ps
10,0.010120052,22.0,cifar10,ps
10,0.017926272,24.0,cifar10,ps
10,0.031060658,26.0,cifar10,ps
10,0.05221648,28.0,cifar10,ps
10,0.08475491,30.0,cifar10,ps
10,0.1326011,32.0,cifar10,ps
10,0.20019312,34.0,cifar10,ps
10,0.29189023,36.0,cifar10,ps
10,0.4113387,38.0,cifar10,ps
10,0.5606502,40.0,cifar10,ps
10,0.7399467,42.0,cifar10,ps
10,0.9460759,44.0,cifar10,ps
10,1.1726378,46.0,cifar10,ps
10,1.4092779,48.0,cifar10,ps
10,1.6464283,50.0,cifar10,ps
11,1.5994287,-50.0,cifar10,ps
11,1.3612862,-48.0,cifar10,ps
11,1.1259806,-46.0,cifar10,ps
11,0.9016995,-44.0,cifar10,ps
11,0.69690716,-42.0,cifar10,ps
11,0.5189664,-40.0,cifar10,ps
11,0.3721671,-38.0,cifar10,ps
11,0.25745496,-36.0,cifar10,ps
11,0.17223285,-34.0,cifar10,ps
11,0.11185981,-32.0,cifar10,ps
11,0.07089258,-30.0,cifar10,ps
11,0.04402279,-28.0,cifar10,ps
11,0.026927397,-26.0,cifar10,ps
11,0.01631142,-24.0,cifar10,ps
11,0.009833046,-22.0,cifar10,ps
11,0.005941235,-20.0,cifar10,ps
11,0.0036400964,-18.0,cifar10,ps
11,0.0022919858,-16.0,cifar10,ps
11,0.0015033389,-14.0,cifar10,ps
11,0.001039239,-12.0,cifar10,ps
11,0.00076045154,-10.0,cifar10,ps
11,0.00059164973,-8.0,cifar10,ps
11,0.0004875514,-6.0,cifar10,ps
11,0.0004241239,-4.0,cifar10,ps
11,0.0003893113,-2.0,cifar10,ps
11,0.0003777302,0.0,cifar10,ps
11,0.00038699966,2.0,cifar10,ps
11,0.00041931373,4.0,cifar10,ps
11,0.00048176825,6.0,cifar10,ps
11,0.0005909021,8.0,cifar10,ps
11,0.0007730344,10.0,cifar10,ps
11,0.0010789599,12.0,cifar10,ps
11,0.0015962363,14.0,cifar10,ps
11,0.0024798012,16.0,cifar10,ps
11,0.004018025,18.0,cifar10,ps
11,0.0067301965,20.0,cifar10,ps
11,0.01147492,22.0,cifar10,ps
11,0.019527573,24.0,cifar10,ps
11,0.032800876,26.0,cifar10,ps
11,0.05414378,28.0,cifar10,ps
11,0.08744375,30.0,cifar10,ps
11,0.1375788,32.0,cifar10,ps
11,0.2102845,34.0,cifar10,ps
11,0.31210816,36.0,cifar10,ps
11,0.4495739,38.0,cifar10,ps
11,0.62726176,40.0,cifar10,ps
11,0.8473261,42.0,cifar10,ps
11,1.107622,44.0,cifar10,ps
11,1.4011298,46.0,cifar10,ps
11,1.7167041,48.0,cifar10,ps
11,2.0419564,50.0,cifar10,ps
12,1.4322426,-50.0,cifar10,ps
12,1.1821315,-48.0,cifar10,ps
12,0.9464002,-46.0,cifar10,ps
12,0.73320055,-44.0,cifar10,ps
12,0.54932755,-42.0,cifar10,ps
12,0.39845338,-40.0,cifar10,ps
12,0.28046715,-38.0,cifar10,ps
12,0.19208413,-36.0,cifar10,ps
12,0.12832701,-34.0,cifar10,ps
12,0.08383287,-32.0,cifar10,ps
12,0.053679604,-30.0,cifar10,ps
12,0.033807777,-28.0,cifar10,ps
12,0.021008968,-26.0,cifar10,ps
12,0.012941579,-24.0,cifar10,ps
12,0.007959846,-22.0,cifar10,ps
12,0.004939964,-20.0,cifar10,ps
12,0.0031342113,-18.0,cifar10,ps
12,0.0020512554,-16.0,cifar10,ps
12,0.0013971294,-14.0,cifar10,ps
12,0.0009950378,-12.0,cifar10,ps
12,0.00074230914,-10.0,cifar10,ps
12,0.0005818913,-8.0,cifar10,ps
