run_id,lr,seed,epochs,dataset,momentum,ckpt_path,optimizer,batch_size,model_name,label_noise,train_subset,weight_decay,_runtime,sgd/test/nll,sgd/train/nll,train/best_acc,sgd/train/epoch,sgd/train/mini_loss,_wandb,sgd/val/epoch,sgd/test/acc,sgd/val/acc,sgd/val/nll,val/best_acc,sgd/train/acc,_step,test/best_acc,sgd/test/epoch,val/best_epoch,sgd/val/avg_nll,sgd/test/avg_nll,sgd/train/avg_nll,_timestamp,mode,func_decay,decay
zhnv7oss,0.1,42,200,cifar10,0.9,,sgd,128,mresnet18,0,0.8,3.28988808569703e-05,2153.17750620842,5551.1416015625,19.61704444885254,0.9999250769615172,199,9.882506856229156e-05,{'runtime': 2155},199,0.9076000452041626,0.9070000648498536,5494.9267578125,0.9076000452041626,0.9999250769615172,1085,0.9076000452041626,156,156,0.5494927167892456,0.555114209651947,0.0004904261440970004,1667808754.4850042,PS-MAP,,3.28988808569703e-05
2ui5udz2,0.1,42,200,cifar10,0.9,,sgd,128,mresnet18,0,0.4,0.0509398120215682,1281.7454035282135,21157.984375,42705.93359375,0.1584000140428543,199,2.299899101257324,{'runtime': 1287},199,0.16620001196861267,0.10000000149011612,23026.69140625,0.16620001196861267,0.1584000140428543,605,0.16620001196861267,4,4,2.3026692867279053,2.1157984733581543,2.1352968215942383,1667807872.8355336,PS-MAP,,0.0509398120215682
hkgeavuu,0.1,42,200,cifar10,0.9,,sgd,128,mresnet18,0,0.6,0.00183683840176706,1871.1223819255829,3496.156005859375,296.864501953125,0.9989333152770996,199,0.01901154592633247,{'runtime': 1874},199,0.9043000340461732,0.9036000370979308,3503.514892578125,0.9043000340461732,0.9989333152770996,891,0.9043000340461732,195,195,0.3503515124320984,0.34961560368537903,0.00989548396319151,1667808457.678391,PS-MAP,,0.00183683840176706
aub5nm10,0.1,42,200,cifar10,0.9,,sgd,128,mresnet18,0,1.0,1.5602685730463672e-06,2530.308384656906,6161.11572265625,13.248148918151855,0.9999399781227112,199,7.684707816224545e-05,{'runtime': 2535},199,0.915600061416626,0.9140000343322754,6141.3583984375,0.915600061416626,0.9999399781227112,1095,0.915600061416626,192,192,0.6141358613967896,0.6161115765571594,0.00026496296050027013,1667809105.8126223,PS-MAP,,1.5602685730463672e-06
1ci3g2vi,0.1,42,200,cifar10,0.9,,sgd,128,mresnet18,0,0.6,0.22136934611207665,1536.8425121307373,23029.771484375,69089.9609375,0.09933333098888396,199,2.3022866249084473,{'runtime': 1543},199,0.10000000149011612,0.10000000149011612,23025.892578125,0.10000000149011612,0.09933333098888396,801,0.10000000149011612,0,0,2.3025894165039062,2.3029773235321045,2.3029987812042236,1667808087.8814342,PS-MAP,,0.22136934611207665
jjqavx6k,0.1,42,200,cifar10,0.9,,sgd,128,mresnet18,0,0.6,0.05337117809760354,1566.5953962802887,21136.037109375,63679.32421875,0.17986667156219482,199,2.3028101921081543,{'runtime': 1572},199,0.18140001595020297,0.10000000149011612,23026.048828125,0.18140001595020297,0.17986667156219482,801,0.18140001595020297,0,0,2.302604913711548,2.1136038303375244,2.1226441860198975,1667808117.4814205,PS-MAP,,0.05337117809760354
2lr9n00j,0.1,42,200,cifar10,0.9,,sgd,128,mresnet18,0,0.2,9.685581824640195e-07,1194.2749652862549,12438.2021484375,9.880030632019045,0.9998000264167786,199,0.00028753606602549553,{'runtime': 1196},199,0.8126000165939331,0.8113000392913818,12424.3017578125,0.8126000165939331,0.9998000264167786,481,0.8126000165939331,169,169,1.2424302101135254,1.243820309638977,0.0009880030993372202,1667807671.5174084,PS-MAP,,9.685581824640195e-07
sbz2s126,0.1,42,200,cifar10,0.9,,sgd,128,mresnet18,0,0.2,0.08227031968852078,1039.455150604248,22074.61328125,22168.04296875,0.178600013256073,199,2.3025712966918945,{'runtime': 1044},199,0.18960000574588776,0.10000000149011612,23026.263671875,0.18960000574588776,0.178600013256073,405,0.18960000574588776,4,4,2.302626371383667,2.207461357116699,2.2168045043945312,1667807516.5558035,PS-MAP,,0.08227031968852078
ajran8ag,0.1,42,200,cifar10,0.9,,sgd,128,mresnet18,0,0.4,0.2610452231321524,2229.8975870609283,23031.56640625,46062.05859375,0.09740000218153,199,2.302112340927124,{'runtime': 2235},199,0.10000000149011612,0.10000000149011612,23025.998046875,0.10000000149011612,0.09740000218153,601,0.10000000149011612,0,0,2.3025999069213867,2.303156852722168,2.303102970123291,1667808697.786503,PS-MAP,,0.2610452231321524
k5vymxuk,0.1,42,200,cifar10,0.9,,sgd,128,mresnet18,0,1.0,0.3453176992355378,1911.7720012664795,23030.48046875,115152.4296875,0.09999999403953552,199,2.30257511138916,{'runtime': 1913},199,0.10000000149011612,0.10000000149011612,23025.84765625,0.10000000149011612,0.09999999403953552,1001,0.10000000149011612,0,0,2.3025848865509033,2.3030481338500977,2.303048610687256,1667808288.9615502,PS-MAP,,0.3453176992355378
tdeeamrg,0.1,42,200,cifar10,0.9,,sgd,128,mresnet18,0,1.0,0.007044771333501446,4041.801821231842,5261.63916015625,23908.048828125,0.8393399715423584,199,0.646548867225647,{'runtime': 4048},199,0.8248000144958496,0.8248000144958496,5261.63916015625,0.8248000144958496,0.8393399715423584,1075,0.8248000144958496,199,199,0.5261639356613159,0.5261639356613159,0.4781609773635864,1667810376.440312,PS-MAP,,0.007044771333501446
7b72wg9v,0.1,42,200,cifar10,0.9,,sgd,128,mresnet18,0,0.8,3.729990772196378e-05,2204.185955762863,5483.02685546875,12.563029289245604,0.9999750256538392,199,0.00017169468628708273,{'runtime': 2206},199,0.9095000624656676,0.908400058746338,5454.3193359375,0.9095000624656676,0.9999750256538392,1093,0.9095000624656676,182,182,0.5454319715499878,0.5483027100563049,0.00031407573260366917,1667808529.2379458,PS-MAP,,3.729990772196378e-05
4eswpv10,0.1,42,200,cifar10,0.9,,sgd,128,mresnet18,0,0.4,0.012805647857959623,1495.913650751114,8659.0751953125,16789.404296875,0.7095000147819519,199,0.9614818692207336,{'runtime': 1500},199,0.7017000317573547,0.6944000124931335,8704.5205078125,0.7017000317573547,0.7095000147819519,663,0.7017000317573547,198,198,0.8704521059989929,0.8659075498580933,0.8394702672958374,1667807776.9165268,PS-MAP,,0.012805647857959623
9mn1lbb3,0.1,42,200,cifar10,0.9,,sgd,128,mresnet18,0,0.1,7.395020166950572e-07,1025.1193778514862,15077.99609375,21.90062141418457,1.0,199,0.004040496423840523,{'runtime': 1029},199,0.7431000471115112,0.7419000267982483,15079.5361328125,0.7431000471115112,1.0,471,0.7431000471115112,195,195,1.507953643798828,1.5077996253967283,0.004380124621093273,1667807258.4444368,PS-MAP,,7.395020166950572e-07
vkuga81i,0.1,42,200,cifar10,0.9,,sgd,128,mresnet18,0,0.2,0.00036554261371584383,1220.33252120018,7960.904296875,8.851152420043945,1.0,199,0.012535146437585354,{'runtime': 1223},199,0.8325000405311584,0.8302000164985657,7955.0751953125,0.8325000405311584,1.0,483,0.8325000405311584,194,194,0.795507550239563,0.7960904836654663,0.0008851152961142361,1667807432.4873002,PS-MAP,,0.00036554261371584383
bo3nnjkv,0.1,42,200,cifar10,0.9,,sgd,128,mresnet18,0,1.0,1.3324524363276643e-06,2449.8270750045776,6342.1396484375,17.13599967956543,0.9999199509620668,199,3.605361780500971e-05,{'runtime': 2454},199,0.910700023174286,0.9101000428199768,6334.47998046875,0.910700023174286,0.9999199509620668,1097,0.910700023174286,180,180,0.6334480047225952,0.6342139840126038,0.0003427199844736606,1667808473.689596,PS-MAP,,1.3324524363276643e-06
d6uk5d0v,0.1,42,200,cifar10,0.9,,sgd,128,mresnet18,0,1.0,0.007722509793431579,2412.8252835273743,5895.44677734375,28235.841796875,0.8115800023078918,199,0.57207852602005,{'runtime': 2415},199,0.7990000247955322,0.7990000247955322,5895.44677734375,0.7990000247955322,0.8115800023078918,1071,0.7990000247955322,199,199,0.5895447134971619,0.5895447134971619,0.5647168159484863,1667808435.0575995,PS-MAP,,0.007722509793431579
gwxsworq,0.1,42,200,cifar10,0.9,,sgd,128,mresnet18,0,0.8,7.199366220837284e-06,2240.765442609787,6867.8486328125,16.262807846069336,0.9999250769615172,199,0.0007325757760554552,{'runtime': 2246},199,0.9044000506401062,0.9030000567436218,6827.09521484375,0.9044000506401062,0.9999250769615172,1091,0.9044000506401062,189,189,0.6827095746994019,0.6867849230766296,0.00040657020872458816,1667808260.3730357,PS-MAP,,7.199366220837284e-06
9qlweckz,0.1,42,200,cifar10,0.9,,sgd,128,mresnet18,0,0.8,7.693232875172273e-07,2064.5364818573,7076.83837890625,24.374052047729492,0.9998250603675842,199,4.395600990392268e-05,{'runtime': 2069},199,0.9049000144004822,0.9041000604629515,7053.3525390625,0.9049000144004822,0.9998250603675842,1073,0.9049000144004822,160,160,0.705335259437561,0.7076838612556458,0.000609351322054863,1667808042.859011,PS-MAP,,7.693232875172273e-07
l746ljxy,0.1,42,200,cifar10,0.9,,sgd,128,mresnet18,0,0.2,4.5582270976820814e-05,1247.5409507751465,11623.0322265625,13.740147590637209,0.9997000694274902,199,0.0006602165522053838,{'runtime': 1252},199,0.8121000528335571,0.8118000626564026,11700.083984375,0.8121000528335571,0.9997000694274902,481,0.8121000528335571,153,153,1.170008420944214,1.1623033285140991,0.001374014769680798,1667807199.060315,PS-MAP,,4.5582270976820814e-05
4y2qgeu5,0.1,42,200,cifar10,0.9,,sgd,128,mresnet18,0,0.4,0.000207264985734238,1586.5565853118896,5858.787109375,7.634540557861328,1.0,199,0.0004043400986120105,{'runtime': 1588},199,0.882900059223175,0.8800000548362732,5857.720703125,0.882900059223175,1.0,709,0.882900059223175,183,183,0.5857720971107483,0.5858787298202515,0.000381727033527568,1667807523.4889414,PS-MAP,,0.000207264985734238
40uxhzkg,0.1,42,200,cifar10,0.9,,sgd,128,mresnet18,0,0.8,1.1208473889583656e-06,2177.3720331192017,6876.45361328125,9.205430030822754,0.9999750256538392,199,3.07615555357188e-05,{'runtime': 2182},199,0.9050000309944152,0.9036000370979308,6898.8486328125,0.9050000309944152,0.9999750256538392,1093,0.9050000309944152,181,181,0.6898849010467529,0.6876453757286072,0.00023013575992081312,1667808083.2751172,PS-MAP,,1.1208473889583656e-06
wdiqx8oh,0.1,42,200,cifar10,0.9,,sgd,128,mresnet18,0,0.8,5.032064334856095e-06,2197.010796546936,6576.77392578125,13.395495414733888,0.9999000430107116,199,7.743921742076054e-05,{'runtime': 2203},199,0.9065000414848328,0.9057000279426576,6492.85693359375,0.9065000414848328,0.9999000430107116,1081,0.9065000414848328,189,189,0.6492857336997986,0.657677412033081,0.0003348873869981617,1667808009.0971355,PS-MAP,,5.032064334856095e-06
zj3hgf1u,0.1,42,200,cifar10,0.9,,sgd,128,mresnet18,0,1.0,7.86227191999078e-06,2447.890225172043,5894.56494140625,19.57020568847656,0.9999199509620668,199,7.916261529317126e-05,{'runtime': 2451},199,0.9162000417709352,0.9153000712394714,5935.2158203125,0.9162000417709352,0.9999199509620668,1081,0.9162000417709352,172,172,0.5935215950012207,0.5894564986228943,0.0003914041153620929,1667808190.8303232,PS-MAP,,7.86227191999078e-06
acww0o4u,0.1,42,200,cifar10,0.9,,sgd,128,mresnet18,0,0.4,0.04824626481762,1277.7537167072296,20750.91015625,41662.83203125,0.18685001134872437,199,2.302239418029785,{'runtime': 1282},199,0.18730001151561737,0.10000000149011612,23026.69921875,0.18730001151561737,0.18685001134872437,603,0.18730001151561737,3,3,2.3026700019836426,2.0750911235809326,2.083141803741455,1667806968.5961256,PS-MAP,,0.04824626481762
g5cdgsi2,0.1,42,200,cifar10,0.9,,sgd,128,mresnet18,0,0.2,0.0003903181314784811,1321.224838733673,7842.8740234375,8.06924819946289,1.0,199,0.004920932464301586,{'runtime': 1325},199,0.8384000658988953,0.8373000621795654,7820.28076171875,0.8384000658988953,1.0,485,0.8384000658988953,195,195,0.7820281386375427,0.7842874526977539,0.0008069248870015144,1667806994.6721735,PS-MAP,,0.0003903181314784811
lgk8ppqo,0.1,42,200,cifar10,0.9,,sgd,128,mresnet18,0,0.2,0.2794000260099544,902.6016187667848,23032.419921875,23029.107421875,0.1022000014781952,199,2.301970958709717,{'runtime': 906},199,0.10000000149011612,0.10000000149011612,23025.96875,0.10000000149011612,0.1022000014781952,401,0.10000000149011612,0,0,2.3025970458984375,2.3032422065734863,2.302910804748535,1667806573.181198,PS-MAP,,0.2794000260099544
wb25gvu7,0.1,42,200,cifar10,0.9,,sgd,128,mresnet18,0,0.6,8.219911151620777e-06,1806.060874223709,7703.7509765625,6.833664417266846,1.0,199,9.295261406805366e-05,{'runtime': 1812},199,0.8925000429153442,0.8914000391960144,7761.9208984375,0.8925000429153442,1.0,901,0.8925000429153442,187,187,0.7761921286582947,0.77037513256073,0.0002277888124808669,1667807442.448939,PS-MAP,,8.219911151620777e-06
oucmx7ao,0.1,42,200,cifar10,0.9,,sgd,128,mresnet18,0,0.2,4.754261184360455e-07,1137.841658592224,12387.2265625,18.193798065185547,0.9998000264167786,199,0.005792692303657532,{'runtime': 1141},199,0.8115000128746033,0.80840003490448,12690.810546875,0.8115000128746033,0.9998000264167786,465,0.8115000128746033,137,137,1.2690811157226562,1.2387226819992063,0.001819379860535264,1667806761.8709786,PS-MAP,,4.754261184360455e-07
xu2jopj0,0.1,42,200,cifar10,0.9,,sgd,128,mresnet18,0,0.1,0.00047073661995656273,1020.7674915790558,11836.1875,23.519132614135746,0.9996000528335572,199,0.004946843720972538,{'runtime': 1023},199,0.7514000535011292,0.7492000460624695,12076.244140625,0.7514000535011292,0.9996000528335572,467,0.7514000535011292,193,193,1.207624435424805,1.1836187839508057,0.004703826736658812,1667806618.0560057,PS-MAP,,0.00047073661995656273
lkggy6x9,0.1,42,200,cifar10,0.9,,sgd,128,mresnet18,0,0.2,4.625397668799962e-05,1083.3598515987396,11039.39453125,16.725257873535156,0.9997000694274902,199,0.00040929479291662574,{'runtime': 1084},199,0.8149000406265259,0.8124000430107117,11207.3359375,0.8149000406265259,0.9997000694274902,477,0.8149000406265259,155,155,1.120733618736267,1.1039395332336426,0.001672525890171528,1667806681.1359386,PS-MAP,,4.625397668799962e-05
kojoz2zr,0.1,42,200,cifar10,0.9,,sgd,128,mresnet18,0,0.6,4.217816404168567e-07,1528.8779706954956,8227.2841796875,22.16485595703125,0.9997667074203492,199,0.0004998747608624399,{'runtime': 1533},199,0.8877000212669373,0.8856000304222107,8286.734375,0.8877000212669373,0.9997667074203492,879,0.8877000212669373,148,148,0.8286734819412231,0.8227284550666809,0.0007388285594061017,1667807087.3439686,PS-MAP,,4.217816404168567e-07
hvf4jwe7,0.1,42,200,cifar10,0.9,,sgd,128,mresnet18,0,1.0,1.302445468058906e-06,2290.945684194565,6171.7685546875,65.89627838134766,0.9996799826622008,199,0.0004005071532446891,{'runtime': 2295},199,0.9087000489234924,0.907300055027008,6509.91015625,0.9087000489234924,0.9996799826622008,1081,0.9087000489234924,128,128,0.6509910225868225,0.61717689037323,0.0013179255183786154,1667807795.829765,PS-MAP,,1.302445468058906e-06
2wg6n5bl,0.1,42,200,cifar10,0.9,,sgd,128,mresnet18,0,0.8,0.12329948699072588,1819.0099303722384,23030.361328125,92120.8515625,0.09937500208616255,199,2.3024821281433105,{'runtime': 1822},199,0.10000000149011612,0.10000000149011612,23025.88671875,0.10000000149011612,0.09937500208616255,1001,0.10000000149011612,0,0,2.302588701248169,2.3030362129211426,2.3030214309692383,1667807266.9605694,PS-MAP,,0.12329948699072588
m64tl17o,0.1,42,200,cifar10,0.9,,sgd,128,mresnet18,0,1.0,0.0006499570110124723,2284.2216172218323,2918.12890625,122.73613739013672,0.9996399879455566,199,0.001310511608608067,{'runtime': 2287},199,0.932900071144104,0.9325000643730164,2897.40478515625,0.932900071144104,0.9996399879455566,1093,0.932900071144104,193,193,0.28974050283432007,0.2918128967285156,0.002454722765833139,1667807715.5662422,PS-MAP,,0.0006499570110124723
dmoesyou,0.1,42,200,cifar10,0.9,,sgd,128,mresnet18,0,0.2,0.0009254110371069612,1243.117431640625,6719.7734375,27.14778709411621,0.9998000264167786,199,0.0016026487573981283,{'runtime': 1250},199,0.8460000157356262,0.8401000499725342,6681.580078125,0.8460000157356262,0.9998000264167786,487,0.8460000157356262,175,175,0.6681580543518066,0.6719774007797241,0.0027147787623107433,1667806672.8069787,PS-MAP,,0.0009254110371069612
tskzdhpo,0.1,42,200,cifar10,0.9,,sgd,128,mresnet18,0,0.6,0.6739047893488187,1558.1587510108948,23028.048828125,69081.8125,0.10076666623353958,199,2.3026657104492188,{'runtime': 1559},199,0.10000000149011612,0.10000000149011612,23025.857421875,0.10000000149011612,0.10076666623353958,801,0.10000000149011612,0,0,2.3025858402252197,2.302804946899414,2.302727222442627,1667806977.021257,PS-MAP,,0.6739047893488187
zgqqm49c,0.1,42,200,cifar10,0.9,,sgd,128,mresnet18,0,0.6,2.5171391358012458e-05,1870.475593805313,6819.169921875,9.250752449035645,0.9999333620071412,199,0.0008658388978801668,{'runtime': 1874},199,0.893500030040741,0.8922000527381897,6866.18896484375,0.893500030040741,0.9999333620071412,889,0.893500030040741,177,177,0.6866189241409302,0.6819170117378235,0.0003083584306295961,1667807230.1112418,PS-MAP,,2.5171391358012458e-05
x2nd9dqt,0.1,42,200,cifar10,0.9,,sgd,128,mresnet18,0,0.2,5.420406582746913e-05,1217.906644821167,10950.5849609375,6.114664554595947,1.0,199,0.0005011491011828184,{'runtime': 1221},199,0.8211000561714172,0.8175000548362732,10896.384765625,0.8211000561714172,1.0,485,0.8211000561714172,175,175,1.0896384716033936,1.095058560371399,0.0006114664720371366,1667806567.700549,PS-MAP,,5.420406582746913e-05
nbl43p5c,0.1,42,200,cifar10,0.9,,sgd,128,mresnet18,0,0.8,6.015889237427369e-06,2170.5576450824738,6660.615234375,11.164668083190918,0.9999500513076782,199,0.00026696696295402944,{'runtime': 2173},199,0.9051000475883484,0.9034000635147096,6650.96826171875,0.9051000475883484,0.9999500513076782,1079,0.9051000475883484,176,176,0.6650968790054321,0.6660615801811218,0.0002791167062241584,1667807515.1587632,PS-MAP,,6.015889237427369e-06
o0dd5yjs,0.1,42,200,cifar10,0.9,,sgd,128,mresnet18,0,0.8,0.010203625168907184,1800.0183534622192,8338.771484375,33716.54296875,0.7106250524520874,199,0.9130243062973022,{'runtime': 1803},199,0.7118000388145447,0.7058000564575195,8344.7861328125,0.7118000388145447,0.7106250524520874,1061,0.7118000388145447,196,196,0.8344786763191223,0.8338772058486938,0.8429136276245117,1667807144.7697444,PS-MAP,,0.010203625168907184
377w5ymb,0.1,42,200,cifar10,0.9,,sgd,128,mresnet18,0,0.4,0.00010543492666621758,1568.4571559429169,6405.2216796875,5.310469627380371,1.0,199,0.0003761221014428884,{'runtime': 1572},199,0.8762000203132629,0.8761000633239746,6379.04248046875,0.8762000203132629,1.0,681,0.8762000203132629,197,197,0.6379042863845825,0.6405221819877625,0.0002655235002748668,1667806660.12467,PS-MAP,,0.00010543492666621758
69shtkrs,0.1,42,200,cifar10,0.9,,sgd,128,mresnet18,0,0.6,0.12087408485140223,1538.35315656662,23027.51953125,69080.5703125,0.09916666895151138,199,2.3022027015686035,{'runtime': 1540},199,0.10000000149011612,0.10000000149011612,23025.943359375,0.10000000149011612,0.09916666895151138,801,0.10000000149011612,0,0,2.3025944232940674,2.3027520179748535,2.3026857376098633,1667806557.8883266,PS-MAP,,0.12087408485140223
enmd57du,0.1,42,200,cifar10,0.9,,sgd,128,mresnet18,0,0.2,0.22187698541825623,1003.9354417324066,23034.3203125,23032.3046875,0.102400004863739,199,2.30240249633789,{'runtime': 1006},199,0.10000000149011612,0.10000000149011612,23026.001953125,0.10000000149011612,0.102400004863739,401,0.10000000149011612,0,0,2.302600383758545,2.3034322261810303,2.3032305240631104,1667805992.778473,PS-MAP,,0.22187698541825623
7up7v77r,0.1,42,200,cifar10,0.9,,sgd,128,mresnet18,0,0.6,0.028436990218492973,1571.8594362735748,20170.07421875,61503.7734375,0.22216667234897616,199,2.3014016151428223,{'runtime': 1577},199,0.2346000075340271,0.10000000149011612,23026.12109375,0.2346000075340271,0.22216667234897616,807,0.2346000075340271,39,39,2.3026123046875,2.01700758934021,2.05012583732605,1667806549.1428192,PS-MAP,,0.028436990218492973
h21kymen,0.1,42,200,cifar10,0.9,,sgd,128,mresnet18,0,0.8,0.012544381795564814,2013.962285041809,10012.505859375,41292.24609375,0.6370500326156616,199,1.032293677330017,{'runtime': 2017},199,0.6466000080108643,0.6466000080108643,10012.505859375,0.6466000080108643,0.6370500326156616,1043,0.6466000080108643,199,199,1.0012506246566772,1.0012506246566772,1.03230619430542,1667806991.106957,PS-MAP,,0.012544381795564814
267mku30,0.1,42,200,cifar10,0.9,,sgd,128,mresnet18,0,0.1,4.019498443563753e-05,994.8270242214204,15525.3974609375,29.301483154296875,0.9986000657081604,199,0.00314558669924736,{'runtime': 997},199,0.7229000329971313,0.7229000329971313,15956.67578125,0.7229000329971313,0.9986000657081604,465,0.7229000329971313,179,179,1.595667600631714,1.5525398254394531,0.005860297009348869,1667805905.8890622,PS-MAP,,4.019498443563753e-05
ru79i74d,0.1,42,200,cifar10,0.9,,sgd,128,mresnet18,0,0.6,0.046993536206004674,1545.7182428836825,21564.572265625,65033.80078125,0.19099999964237213,199,2.3019938468933105,{'runtime': 1551},199,0.20690001547336576,0.10000000149011612,23026.0546875,0.20690001547336576,0.19099999964237213,805,0.20690001547336576,9,9,2.302605628967285,2.1564574241638184,2.1677932739257812,1667806450.648692,PS-MAP,,0.046993536206004674
cz2opp5b,0.1,42,200,cifar10,0.9,,sgd,128,mresnet18,0,1.0,6.2008599905778545e-06,3510.605321407318,5866.6904296875,21.978286743164062,0.999839961528778,199,0.00013411369582172483,{'runtime': 3516},199,0.9137000441551208,0.9122000336647034,5844.48291015625,0.9137000441551208,0.999839961528778,1077,0.9137000441551208,167,167,0.5844483375549316,0.5866690874099731,0.0004395657160785049,1667808360.0677974,PS-MAP,,6.2008599905778545e-06
nmpyi8k9,0.1,42,200,cifar10,0.9,,sgd,128,mresnet18,0,0.4,0.0007375253798917691,3164.392032623291,4603.3193359375,30.48419189453125,1.0,199,0.002108835382387042,{'runtime': 3169},199,0.8931000232696533,0.8931000232696533,4603.3193359375,0.8931000232696533,1.0,687,0.8931000232696533,199,199,0.4603319466114044,0.4603319466114044,0.0015242096269503236,1667808013.7034607,PS-MAP,,0.0007375253798917691
