mode,corruption,level,seed_id,s/test/acc,s/test/sel_acc
ps,saturate,1,1,93.2421863079071,98.8005142211914
ps,pixelate,5,1,52.38281488418579,74.1527328491211
ps,pixelate,4,1,69.93164420127869,88.42320251464844
ps,pixelate,3,1,84.66796875,96.3647689819336
ps,pixelate,2,1,88.5449230670929,97.78836059570312
ps,pixelate,1,1,92.9394543170929,98.7871322631836
ps,motion_blur,5,1,65.4296875,83.39732360839844
ps,motion_blur,4,1,74.8730480670929,90.25314331054688
ps,motion_blur,3,1,74.64843988418579,90.3213119506836
ps,motion_blur,2,1,83.4765613079071,95.14016723632812
ps,motion_blur,1,1,90.8007800579071,98.28524017333984
ps,jpeg_compression,5,1,74.61914420127869,90.66653442382812
ps,jpeg_compression,4,1,78.7402331829071,93.2751922607422
ps,jpeg_compression,3,1,81.3671886920929,94.30482482910156
ps,jpeg_compression,2,1,83.3203136920929,95.5264892578125
ps,jpeg_compression,1,1,87.7636730670929,97.24291229248048
ps,impulse_noise,5,1,15.966796875,20.908946990966797
ps,impulse_noise,4,1,28.80859375,37.67201614379883
ps,impulse_noise,3,1,56.72851800918579,75.71353912353516
ps,impulse_noise,2,1,70.21484375,87.60982513427734
ps,impulse_noise,1,1,83.75000357627869,95.11032104492188
ps,gaussian_noise,5,1,22.246094048023224,33.46928405761719
ps,gaussian_noise,4,1,26.376953721046448,38.79460906982422
ps,gaussian_noise,3,1,33.466798067092896,47.76738357543945
ps,gaussian_noise,2,1,56.494140625,73.79358673095703
ps,gaussian_noise,1,1,79.736328125,93.65518951416016
ps,gaussian_blur,5,1,37.05078065395355,52.283599853515625
ps,gaussian_blur,4,1,64.05273675918579,82.03312683105469
ps,gaussian_blur,3,1,78.55468988418579,93.02720642089844
ps,gaussian_blur,2,1,89.1308605670929,97.53156280517578
ps,gaussian_blur,1,1,94.9121117591858,99.18462371826172
ps,frosted_glass_blur,5,1,52.001953125,71.92811584472656
ps,frosted_glass_blur,4,1,48.193359375,68.23326110839844
ps,frosted_glass_blur,3,1,63.07617425918579,82.79637145996094
ps,frosted_glass_blur,2,1,59.5703125,80.01692962646484
ps,frosted_glass_blur,1,1,58.378905057907104,78.23881530761719
ps,frost,5,1,66.4843738079071,85.24815368652344
ps,frost,4,1,76.94336175918579,92.0311050415039
ps,frost,3,1,78.23242545127869,92.57266998291016
ps,frost,2,1,86.85547113418579,96.5499038696289
ps,frost,1,1,91.552734375,98.1464614868164
ps,fog,5,1,72.47070670127869,89.44439697265625
ps,fog,4,1,88.5937511920929,97.5059814453125
ps,fog,3,1,92.05078482627867,98.5677490234375
ps,fog,2,1,93.6914086341858,98.95124053955078
ps,fog,1,1,94.8535144329071,99.1128921508789
ps,elastic,5,1,77.2265613079071,91.9081573486328
ps,elastic,4,1,80.67383170127869,93.84915924072266
ps,elastic,3,1,86.5234375,96.9252700805664
