run_id,lr,seed,epochs,dataset,momentum,ckpt_path,optimizer,batch_size,model_name,train_subset,weight_decay,sgd/test/nll,sgd/val/epoch,test/best_acc,sgd/train/mini_loss,_runtime,sgd/test/acc,val/best_acc,sgd/train/nll,val/best_epoch,sgd/train/epoch,sgd/val/nll,sgd/val/acc,sgd/train/acc,train/best_acc,_timestamp,_wandb,sgd/test/epoch,sgd/val/avg_nll,sgd/test/avg_nll,sgd/train/avg_nll,_step,mode,func_decay,decay
8yt3soqz,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.8,0.0003841446932845687,3453.793701171875,199,0.9286000728607178,0.000678657554090023,1758.4674870967865,0.9286000728607178,0.9361000657081604,23.582061767578125,159,199,2956.779052734375,0.9354000687599182,1.0,1.0,1666923305.3474472,{'runtime': 1756},159,0.29567793011665344,0.34537938237190247,0.0005895515787415206,1033,PS-MAP,,0.0003841446932845687
0nq2xgnz,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.1,0.0003806719107245296,5709.72216796875,199,0.8783000707626343,0.0057537732645869255,917.7274096012115,0.8783000707626343,0.8871000409126282,2.703474521636963,155,199,5981.98388671875,0.8851000666618347,1.0,1.0,1666922462.9749656,{'runtime': 923},155,0.598198413848877,0.5709722638130188,0.0005406949203461409,427,PS-MAP,,0.0003806719107245296
5kzybrdg,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.6,0.0003850101950626512,3621.732666015625,199,0.9211000204086304,0.0007053386070765555,1481.1277010440826,0.9211000204086304,0.9313000440597534,16.918842315673828,161,199,3260.71533203125,0.9301000237464904,1.0,1.0,1666922939.958534,{'runtime': 1483},161,0.326071560382843,0.36217328906059265,0.0005639613955281675,839,PS-MAP,,0.0003850101950626512
dkvasehv,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.2,0.00014721980210634472,5317.38671875,199,0.8969000577926636,0.0005364257958717644,1051.532776594162,0.8969000577926636,0.9071000218391418,1.3062578439712524,132,199,4551.06201171875,0.9061000347137452,1.0,1.0,1666922510.3807547,{'runtime': 1057},132,0.4551062285900116,0.5317386984825134,0.00013062579091638327,439,PS-MAP,,0.00014721980210634472
933bs4zp,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.4,2.062903672893048e-06,5841.4501953125,199,0.914500057697296,7.024564638413722e-06,1244.6042578220367,0.914500057697296,0.9222000241279602,0.10621517151594162,146,199,4955.287109375,0.921500027179718,1.0,1.0,1666922699.6192255,{'runtime': 1249},146,0.4955287277698517,0.5841450691223145,5.310758751875255e-06,641,PS-MAP,,2.062903672893048e-06
a6nfbg9p,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,1.0,0.0007125077375979465,3159.609375,199,0.930000066757202,0.0013556042686104774,1862.6934959888456,0.930000066757202,0.937000036239624,55.166954040527344,195,199,2786.580810546875,0.9361000657081604,1.0,1.0,1666923288.358903,{'runtime': 1865},195,0.27865809202194214,0.31596094369888306,0.0011033390183001757,1041,PS-MAP,,0.0007125077375979465
agc34mdv,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.8,0.0050328972598270485,3022.72705078125,199,0.919700026512146,0.012573295272886751,1840.248723745346,0.919700026512146,0.9248000383377076,316.7657470703125,196,199,2848.62939453125,0.9231000542640686,1.0,1.0,1666923256.766543,{'runtime': 1847},196,0.2848629653453827,0.3022727072238922,0.00791914388537407,1045,PS-MAP,,0.0050328972598270485
965z0nq6,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.8,5.055049475843198e-07,5251.2373046875,199,0.9294000267982484,1.2071467608620878e-05,1698.2372949123385,0.9294000267982484,0.9342000484466552,0.14969158172607422,90,199,4731.287109375,0.9330000281333924,1.0,1.0,1666923094.119647,{'runtime': 1701},90,0.4731287360191345,0.5251237750053406,3.742289663932752e-06,1031,PS-MAP,,5.055049475843198e-07
ipo66k5s,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.1,0.1657182905871354,23031.529296875,199,0.10000000149011612,2.3030214309692383,816.6569020748138,0.10000000149011612,0.10740000754594804,11512.2060546875,7,199,23030.587890625,0.09450000524520874,0.1022000014781952,0.1022000014781952,1666922232.958846,{'runtime': 806},7,2.3030588626861572,2.3031530380249023,2.302441358566284,405,PS-MAP,,0.1657182905871354
2qsd52wi,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.6,0.04349655234725518,11829.5458984375,199,0.5838000178337097,2.3036890029907227,1286.2000546455383,0.5838000178337097,0.5885000228881836,35496.06640625,17,199,23028.6171875,0.09790000319480896,0.5825333595275879,0.5825333595275879,1666922639.0742238,{'runtime': 1291},17,2.3028619289398193,1.1829546689987185,1.1832022666931152,805,PS-MAP,,0.04349655234725518
tslfrv66,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.6,0.6700495219413827,23027.087890625,199,0.10000000149011612,2.302560329437256,1349.363808631897,0.10000000149011612,0.10740000754594804,69079.625,3,199,23025.9765625,0.09740000218153,0.09983333200216292,0.09983333200216292,1666922706.7381575,{'runtime': 1338},3,2.302597761154175,2.302708864212036,2.302654266357422,805,PS-MAP,,0.6700495219413827
91mnwg8j,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.4,2.06216925873659e-05,4712.28076171875,199,0.914500057697296,3.870753789669834e-05,1161.500325202942,0.914500057697296,0.9229000210762024,0.556272029876709,103,199,4146.8994140625,0.921500027179718,1.0,1.0,1666912434.536924,{'runtime': 1166},103,0.41468995809555054,0.47122809290885925,2.7813603082904592e-05,629,PS-MAP,,2.06216925873659e-05
8ylfmoqc,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.6,4.1843972661578734e-05,4052.184814453125,199,0.9222000241279602,8.553047518944368e-05,1470.8726811408997,0.9222000241279602,0.9301000237464904,1.3472285270690918,149,199,3649.588134765625,0.9294000267982484,1.0,1.0,1666912608.1106331,{'runtime': 1464},149,0.36495882272720337,0.4052185118198395,4.49076178483665e-05,855,PS-MAP,,4.1843972661578734e-05
wh75ml7y,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,1.0,0.6190772159964141,23027.62109375,199,0.10000000149011612,2.3026490211486816,1758.2331421375277,0.10000000149011612,0.10740000754594804,115140.828125,10,199,23026.27734375,0.09450000524520874,0.09851999580860138,0.09851999580860138,1666912863.9918382,{'runtime': 1763},10,2.3026278018951416,2.302762269973755,2.302816390991211,1003,PS-MAP,,0.6190772159964141
c6jk18og,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.8,0.008126702038837185,2729.57666015625,199,0.910900056362152,0.1356688290834427,1705.460845708847,0.910900056362152,0.9130000472068788,5654.73876953125,196,199,2681.6064453125,0.9130000472068788,0.9589750170707704,0.9589750170707704,1666911854.1864438,{'runtime': 1709},196,0.2681606709957123,0.2729576826095581,0.14136847853660583,1053,PS-MAP,,0.008126702038837185
s5f5n3qh,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.4,0.34978949973771223,23029.615234375,199,0.10000000149011612,2.3021841049194336,1136.6709570884705,0.10000000149011612,0.10740000754594804,46055.37109375,9,199,23026.21484375,0.09790000319480896,0.10000000149011612,0.10000000149011612,1666911275.487431,{'runtime': 1142},9,2.302621603012085,2.302961587905884,2.30276870727539,605,PS-MAP,,0.34978949973771223
rq9nh5er,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,1.0,0.9659339264428936,23027.96875,199,0.10000000149011612,2.3025999069213867,1756.900059223175,0.10000000149011612,0.10740000754594804,115143.3515625,6,199,23026.1328125,0.09450000524520874,0.09851999580860138,0.09851999580860138,1666911890.1106622,{'runtime': 1760},6,2.3026134967803955,2.3027970790863037,2.3028669357299805,1005,PS-MAP,,0.9659339264428936
txd3lpvj,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.4,3.4157829080397144e-07,6227.80712890625,199,0.9104000329971312,5.639011305902386e-06,1190.7897922992706,0.9104000329971312,0.9157000184059144,0.09010819345712662,136,199,5487.00634765625,0.9151000380516052,1.0,1.0,1666911325.0893223,{'runtime': 1195},136,0.5487006902694702,0.6227807402610779,4.505409833654994e-06,631,PS-MAP,,3.4157829080397144e-07
53y2jlob,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,1.0,0.010814390112731897,2992.939697265625,199,0.8994000554084778,0.2569286525249481,1901.246588230133,0.8994000554084778,0.9044000506401062,11822.0947265625,197,199,2845.600341796875,0.9043000340461732,0.9221799969673156,0.9221799969673156,1666912026.89018,{'runtime': 1905},197,0.28456005454063416,0.29929399490356445,0.23644189536571503,1041,PS-MAP,,0.010814390112731897
rn4ehk43,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.6,0.0004041465599682776,3722.485107421875,199,0.922100067138672,0.0008623774047009647,1499.878123998642,0.922100067138672,0.9292000532150269,18.58278465270996,191,199,3385.19970703125,0.9276000261306764,1.0,1.0,1666911622.662936,{'runtime': 1505},191,0.33851999044418335,0.3722485303878784,0.0006194261368364096,855,PS-MAP,,0.0004041465599682776
cqnz9o5e,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.8,0.0027269202461405032,3104.906005859375,199,0.9250000715255736,0.005702943541109562,1683.3552248477936,0.9250000715255736,0.9319000244140624,140.14724731445312,180,199,2812.230712890625,0.9314000606536864,1.0,1.0,1666911798.6800458,{'runtime': 1689},180,0.2812230885028839,0.31049060821533203,0.00350368139334023,1055,PS-MAP,,0.0027269202461405032
hrnyufrj,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.4,0.0009271319228311746,3924.857666015625,199,0.9139000177383424,0.00166323222219944,1269.8990676403046,0.9139000177383424,0.9199000597000122,25.650644302368164,182,199,3678.455810546875,0.9184000492095948,1.0,1.0,1666911378.2353227,{'runtime': 1273},182,0.3678455948829651,0.3924857974052429,0.0012825322337448597,657,PS-MAP,,0.0009271319228311746
pbeq4jba,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.8,0.00012711637437111216,3599.858154296875,199,0.928700029850006,0.00021046801703050733,1690.7742347717283,0.928700029850006,0.9366000294685364,6.81941556930542,132,199,3238.099609375,0.9357000589370728,1.0,1.0,1666911792.3951695,{'runtime': 1697},132,0.32380998134613037,0.3599858283996582,0.000170485393027775,1043,PS-MAP,,0.00012711637437111216
vjlfqrw2,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.8,3.021422022300059e-05,3802.81689453125,199,0.9306000471115112,3.283442492829636e-05,1730.4529757499697,0.9306000471115112,0.938200056552887,1.356067419052124,188,199,3248.9462890625,0.9368000626564026,1.0,1.0,1666911828.2808728,{'runtime': 1734},188,0.32489463686943054,0.3802817165851593,3.390168785699643e-05,1071,PS-MAP,,3.021422022300059e-05
fzphka6t,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.6,0.00015452592010873714,3848.717529296875,199,0.9234000444412231,0.00046238169306889176,1404.0732295513153,0.9234000444412231,0.9297000169754028,5.026241302490234,113,199,3390.454833984375,0.928100049495697,1.0,1.0,1666911495.0983846,{'runtime': 1408},113,0.3390454947948456,0.38487178087234497,0.00016754138050600886,841,PS-MAP,,0.00015452592010873714
y5gvcaag,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.4,0.0003968955231775074,4035.493408203125,199,0.9146000146865844,0.0006684967083856463,1220.3253614902496,0.9146000146865844,0.9209000468254088,10.166719436645508,160,199,3682.22900390625,0.9202000498771667,1.0,1.0,1666911284.5907235,{'runtime': 1224},160,0.3682229220867157,0.4035493731498718,0.0005083360010758042,641,PS-MAP,,0.0003968955231775074
swnn96qs,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.2,6.827453958514767e-07,6210.94677734375,199,0.8967000246047974,3.4163724194513634e-05,957.9307718276978,0.8967000246047974,0.9070000648498536,0.730488121509552,42,199,6892.65185546875,0.9045000672340392,1.0,1.0,1666910991.2165017,{'runtime': 962},42,0.6892651915550232,0.6210947036743164,7.304881728487089e-05,435,PS-MAP,,6.827453958514767e-07
y7u2y45k,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.2,0.012858899427520457,4062.0498046875,199,0.876300036907196,0.06767576932907104,981.5815246105194,0.876300036907196,0.8867000341415405,609.6949462890625,191,199,3743.128173828125,0.8865000605583191,0.9945000410079956,0.9945000410079956,1666911006.2599156,{'runtime': 985},191,0.3743128478527069,0.4062049984931946,0.06096949800848961,441,PS-MAP,,0.012858899427520457
2qreak8v,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.2,3.790071497780745e-07,6936.599609375,199,0.897100031375885,2.0510497051873244e-05,883.781368970871,0.897100031375885,0.9016000628471376,0.28978466987609863,93,199,6728.6953125,0.8995000720024109,1.0,1.0,1666910894.971809,{'runtime': 887},93,0.6728695631027222,0.6936600208282471,2.8978467526030727e-05,427,PS-MAP,,3.790071497780745e-07
hd1g2don,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,1.0,6.662671288442354e-05,3724.2802734375,199,0.9307000637054444,0.00013144922559149563,1855.103951215744,0.9307000637054444,0.938100039958954,4.741166591644287,189,199,3344.125,0.9372000694274902,1.0,1.0,1666911846.2779922,{'runtime': 1860},189,0.33441251516342163,0.3724280595779419,9.482332825427876e-05,1033,PS-MAP,,6.662671288442354e-05
gpat9juh,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.2,0.0002619652769984559,4937.275390625,199,0.9005000591278076,0.00032143082353286445,939.1628441810608,0.9005000591278076,0.9045000672340392,2.3425352573394775,132,199,4630.59619140625,0.9011000394821168,1.0,1.0,1666910919.5068913,{'runtime': 944},132,0.4630596339702606,0.49372756481170654,0.00023425352992489937,433,PS-MAP,,0.0002619652769984559
nqnyj7ib,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.8,7.96332792660069e-07,5422.2783203125,199,0.928000032901764,3.7074621559440857e-06,1698.6185331344604,0.928000032901764,0.9340000152587892,0.1546387076377869,89,199,4649.5390625,0.9335000514984132,1.0,1.0,1666911669.2703342,{'runtime': 1701},89,0.4649539291858673,0.5422278642654419,3.865967755700694e-06,1053,PS-MAP,,7.96332792660069e-07
gywcpg60,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.1,4.141994151190385e-07,5695.89013671875,199,0.8742000460624695,0.0004735134425573051,834.2342483997345,0.8742000460624695,0.8803000450134277,21.686838150024418,19,199,7475.55419921875,0.8768000602722168,0.9996000528335572,0.9996000528335572,1666910767.1925085,{'runtime': 836},19,0.7475554347038269,0.5695890188217163,0.004337368067353964,419,PS-MAP,,4.141994151190385e-07
585apc3n,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.4,0.007235323728027645,3604.394287109375,199,0.90010005235672,0.01782052218914032,1178.6811678409576,0.90010005235672,0.907800018787384,245.22967529296875,190,199,3374.9013671875,0.9071000218391418,0.9999500513076782,0.9999500513076782,1666911106.714403,{'runtime': 1183},190,0.33749014139175415,0.3604394495487213,0.012261484749615192,639,PS-MAP,,0.007235323728027645
qxwt9kpn,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.6,0.12798528406606624,23036.8515625,199,0.10000000149011612,2.3026812076568604,1321.120717048645,0.10000000149011612,0.10740000754594804,69123.4296875,39,199,23028.984375,0.09450000524520874,0.09636666625738144,0.09636666625738144,1666911247.075411,{'runtime': 1326},39,2.302898645401001,2.303685188293457,2.30411434173584,809,PS-MAP,,0.12798528406606624
ogjlcmo0,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.4,0.004288336965988973,3227.35009765625,199,0.913800060749054,0.010494207963347437,1192.8203029632568,0.913800060749054,0.916800022125244,121.99236297607422,190,199,3099.058837890625,0.9157000184059144,1.0,1.0,1666911084.481376,{'runtime': 1194},190,0.30990588665008545,0.3227350115776062,0.0060996185056865215,633,PS-MAP,,0.004288336965988973
86qtq6e5,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.8,0.0013179290331307156,3202.971923828125,199,0.92930006980896,0.002681586891412735,1781.8566596508026,0.92930006980896,0.934700071811676,75.92091369628906,195,199,2813.553955078125,0.9339000582695008,1.0,1.0,1666911667.6071856,{'runtime': 1787},195,0.2813554108142853,0.3202972114086151,0.0018980229506269095,1051,PS-MAP,,0.0013179290331307156
0bn2m84e,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.8,0.04894088083719392,9591.2919921875,199,0.6438000202178955,2.3033447265625,1544.5061542987823,0.6438000202178955,0.6436000466346741,37793.984375,0,199,23028.794921875,0.09450000524520874,0.6461250185966492,0.6461250185966492,1666911421.3272803,{'runtime': 1550},0,2.302879571914673,0.959129273891449,0.9448496699333192,1001,PS-MAP,,0.04894088083719392
moqsz8r0,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.4,0.0002026940676400461,4052.609130859375,199,0.9146000146865844,0.00047031650319695473,1215.1914825439453,0.9146000146865844,0.922700047492981,5.661900520324707,164,199,3712.315185546875,0.9219000339508056,1.0,1.0,1666911077.0961237,{'runtime': 1219},164,0.3712315261363983,0.4052609205245972,0.00028309502522461116,641,PS-MAP,,0.0002026940676400461
eyj2rs7p,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,1.0,0.00028196700091819845,3253.06884765625,199,0.932200014591217,0.0005151568329893053,1897.4731483459473,0.932200014591217,0.9364000558853148,22.2125301361084,173,199,3001.360595703125,0.9348000288009644,1.0,1.0,1666911750.3502753,{'runtime': 1901},173,0.3001360595226288,0.32530689239501953,0.0004442505887709558,1035,PS-MAP,,0.00028196700091819845
yr4xry8n,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.4,0.009429857308864498,3380.623046875,199,0.8965000510215759,0.02962123602628708,1238.6627569198608,0.8965000510215759,0.9071000218391418,1036.1640625,186,199,3342.64697265625,0.9035000205039978,0.9918500185012816,0.9918500185012816,1666909347.6288378,{'runtime': 1241},186,0.33426472544670105,0.3380623161792755,0.051808204501867294,649,PS-MAP,,0.009429857308864498
bowq8fbs,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.6,0.10842572737837355,23033.546875,199,0.10000000149011612,2.3026490211486816,1319.457534074783,0.10000000149011612,0.10740000754594804,69102.1875,10,199,23026.14453125,0.09740000218153,0.09993333369493484,0.09993333369493484,1666909420.2469091,{'runtime': 1325},10,2.302614450454712,2.3033547401428223,2.303406238555908,807,PS-MAP,,0.10842572737837355
vr89macx,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,1.0,0.8072557389429765,23026.9765625,199,0.10000000149011612,2.302461624145508,1880.380437374115,0.10000000149011612,0.10740000754594804,115138.8515625,32,199,23026.18359375,0.09450000524520874,0.09851999580860138,0.09851999580860138,1666909981.1696873,{'runtime': 1885},32,2.3026185035705566,2.3026976585388184,2.302777051925659,1011,PS-MAP,,0.8072557389429765
udl7qpo5,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.1,0.07267278168190136,49960.390625,199,0.3043000102043152,2.300497531890869,759.7502634525299,0.3043000102043152,0.30660000443458557,24760.794921875,4,199,23027.12109375,0.09850000590085985,0.30960002541542053,0.30960002541542053,1666908868.4603574,{'runtime': 766},4,2.3027122020721436,4.996039390563965,4.952159404754639,407,PS-MAP,,0.07267278168190136
gnwilnz8,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.6,0.008745392004799143,2896.551025390625,199,0.9033000469207764,0.08198769390583038,1463.5075688362122,0.9033000469207764,0.9113000631332396,3821.121826171875,187,199,2868.90380859375,0.9081000685691832,0.96233332157135,0.96233332157135,1666912764.568714,{'runtime': 1466},187,0.2868903875350952,0.2896551191806793,0.12737073004245758,841,PS-MAP,,0.008745392004799143
rq4gx36s,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.6,3.1543828832614005e-05,3903.36474609375,199,0.9265000224113464,8.262905612355098e-05,1436.5103290081024,0.9265000224113464,0.928000032901764,1.3046807050704956,127,199,3568.642822265625,0.9273000359535216,1.0,1.0,1666912742.940425,{'runtime': 1439},127,0.3568643033504486,0.3903364837169647,4.348935908637941e-05,841,PS-MAP,,3.1543828832614005e-05
bp9jmd44,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.8,0.00027654955417233303,3330.1435546875,199,0.9286000728607178,0.0006398303667083383,1795.341416835785,0.9286000728607178,0.93340003490448,16.52963638305664,158,199,3161.972412109375,0.9327000379562378,1.0,1.0,1666909375.6334858,{'runtime': 1777},158,0.3161972463130951,0.3330143690109253,0.00041324092308059335,1035,PS-MAP,,0.00027654955417233303
2sgfyxh0,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.2,0.05655200102987356,12081.193359375,199,0.5454000234603882,2.3040199279785156,930.1877446174622,0.5454000234603882,0.5475000143051147,11988.5849609375,3,199,23027.896484375,0.0999000072479248,0.5490000247955322,0.5490000247955322,1666908449.7472715,{'runtime': 932},3,2.3027896881103516,1.2081193923950195,1.1988584995269775,407,PS-MAP,,0.05655200102987356
cr9o6bw6,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.2,0.20336273430475457,23030.26171875,199,0.10000000149011612,2.302523136138916,849.5169987678528,0.10000000149011612,0.10740000754594804,23030.4375,3,199,23026.166015625,0.10320000350475313,0.09800000488758089,0.09800000488758089,1666908284.1258135,{'runtime': 853},3,2.302616596221924,2.3030261993408203,2.303043842315674,407,PS-MAP,,0.20336273430475457
euwlakvk,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.2,0.00010691383149064928,4739.140625,199,0.9014000296592712,9.481855522608384e-05,1146.8187685012815,0.9014000296592712,0.908900022506714,1.2698235511779783,87,199,4517.50830078125,0.9077000617980956,1.0,1.0,1666908656.8575785,{'runtime': 1148},87,0.45175084471702576,0.473914086818695,0.00012698235514108092,447,PS-MAP,,0.00010691383149064928
f7d2364z,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.2,0.15975222807015158,23032.701171875,199,0.10000000149011612,2.3022966384887695,923.6535050868988,0.10000000149011612,0.10740000754594804,23029.02734375,2,199,23024.408203125,0.0999000072479248,0.10200000554323196,0.10200000554323196,1666908288.2093382,{'runtime': 922},2,2.302440881729126,2.3032703399658203,2.302902936935425,405,PS-MAP,,0.15975222807015158
ntcqn024,0.1,42,200,fmnist,0.9,,sgd,128,mresnet18,0.2,0.0010012112840025646,4594.15625,199,0.8981000185012817,0.002201004419475794,1008.2220425605774,0.8981000185012817,0.9039000272750854,11.833073616027832,176,199,4493.38134765625,0.9010000228881836,1.0,1.0,1666908372.8789935,{'runtime': 1002},176,0.4493381679058075,0.45941564440727234,0.0011833073804154992,433,PS-MAP,,0.0010012112840025646
