run_id,ce_loss,step,dataset,method
1,0.00086181134,-10.0,cifar10,lmap
1,0.0006624609,-8.0,cifar10,lmap
1,0.00053560064,-6.0,cifar10,lmap
1,0.00045517378,-4.0,cifar10,lmap
1,0.00040709582,-2.0,cifar10,lmap
1,0.0003839838,0.0,cifar10,lmap
1,0.00038188492,2.0,cifar10,lmap
1,0.0004010529,4.0,cifar10,lmap
1,0.00044586943,6.0,cifar10,lmap
1,0.0005274114,8.0,cifar10,lmap
1,0.0006674159,10.0,cifar10,lmap
1,0.0009060673,12.0,cifar10,lmap
1,0.001321442,14.0,cifar10,lmap
1,0.0020526499,16.0,cifar10,lmap
1,0.0033594659,18.0,cifar10,lmap
1,0.005713195,20.0,cifar10,lmap
1,0.009951107,22.0,cifar10,lmap
1,0.017472748,24.0,cifar10,lmap
1,0.030680737,26.0,cifar10,lmap
1,0.053353567,28.0,cifar10,lmap
1,0.09125262,30.0,cifar10,lmap
1,0.15250812,32.0,cifar10,lmap
1,0.24729562,34.0,cifar10,lmap
1,0.38667858,36.0,cifar10,lmap
1,0.5807906,38.0,cifar10,lmap
1,0.83598185,40.0,cifar10,lmap
1,1.150104,42.0,cifar10,lmap
1,1.5112013,44.0,cifar10,lmap
1,1.9008403,46.0,cifar10,lmap
1,2.3010163,48.0,cifar10,lmap
1,2.696193,50.0,cifar10,lmap
2,1.8408159,-50.0,cifar10,lmap
2,1.5871748,-48.0,cifar10,lmap
2,1.3320997,-46.0,cifar10,lmap
2,1.0818,-44.0,cifar10,lmap
2,0.84667104,-42.0,cifar10,lmap
2,0.63717157,-40.0,cifar10,lmap
2,0.4608538,-38.0,cifar10,lmap
2,0.32072428,-36.0,cifar10,lmap
2,0.21527126,-34.0,cifar10,lmap
2,0.13959226,-32.0,cifar10,lmap
2,0.08769597,-30.0,cifar10,lmap
2,0.053594735,-28.0,cifar10,lmap
2,0.0319844,-26.0,cifar10,lmap
2,0.018751316,-24.0,cifar10,lmap
2,0.01090727,-22.0,cifar10,lmap
2,0.006376507,-20.0,cifar10,lmap
2,0.0037926603,-18.0,cifar10,lmap
2,0.0023328862,-16.0,cifar10,lmap
2,0.0015030698,-14.0,cifar10,lmap
2,0.0010241244,-12.0,cifar10,lmap
2,0.00074390974,-10.0,cifar10,lmap
2,0.0005771286,-8.0,cifar10,lmap
2,0.00047742322,-6.0,cifar10,lmap
2,0.00041903774,-4.0,cifar10,lmap
2,0.00038991653,-2.0,cifar10,lmap
2,0.0003839838,0.0,cifar10,lmap
2,0.00039938284,2.0,cifar10,lmap
2,0.0004386918,4.0,cifar10,lmap
2,0.00050876755,6.0,cifar10,lmap
2,0.00062473596,8.0,cifar10,lmap
2,0.00081421604,10.0,cifar10,lmap
2,0.0011301464,12.0,cifar10,lmap
2,0.0016588321,14.0,cifar10,lmap
2,0.0025524404,16.0,cifar10,lmap
2,0.004060691,18.0,cifar10,lmap
2,0.006608329,20.0,cifar10,lmap
2,0.010893728,22.0,cifar10,lmap
2,0.018005446,24.0,cifar10,lmap
2,0.029590124,26.0,cifar10,lmap
2,0.048048835,28.0,cifar10,lmap
2,0.07670299,30.0,cifar10,lmap
2,0.119983785,32.0,cifar10,lmap
2,0.18348604,34.0,cifar10,lmap
2,0.27342284,36.0,cifar10,lmap
2,0.3955957,38.0,cifar10,lmap
2,0.55405223,40.0,cifar10,lmap
2,0.7492105,42.0,cifar10,lmap
2,0.97722375,44.0,cifar10,lmap
2,1.2299196,46.0,cifar10,lmap
2,1.4981992,48.0,cifar10,lmap
2,1.7734971,50.0,cifar10,lmap
3,1.592585,-50.0,cifar10,lmap
3,1.3296518,-48.0,cifar10,lmap
3,1.0723169,-46.0,cifar10,lmap
3,0.83272606,-44.0,cifar10,lmap
3,0.62228554,-42.0,cifar10,lmap
3,0.44840455,-40.0,cifar10,lmap
3,0.31260836,-38.0,cifar10,lmap
3,0.21167126,-36.0,cifar10,lmap
3,0.13963123,-34.0,cifar10,lmap
3,0.08998472,-32.0,cifar10,lmap
3,0.056812324,-30.0,cifar10,lmap
3,0.03528456,-28.0,cifar10,lmap
3,0.021594258,-26.0,cifar10,lmap
3,0.013042014,-24.0,cifar10,lmap
3,0.007815971,-22.0,cifar10,lmap
3,0.004711408,-20.0,cifar10,lmap
3,0.0029041087,-18.0,cifar10,lmap
3,0.0018529876,-16.0,cifar10,lmap
3,0.0012363903,-14.0,cifar10,lmap
3,0.00087168155,-12.0,cifar10,lmap
3,0.000652014,-10.0,cifar10,lmap
3,0.0005192387,-8.0,cifar10,lmap
3,0.00044101034,-6.0,cifar10,lmap
3,0.0003980063,-4.0,cifar10,lmap
3,0.00038030004,-2.0,cifar10,lmap
3,0.00038398392,0.0,cifar10,lmap
3,0.0004091802,2.0,cifar10,lmap
3,0.00046139045,4.0,cifar10,lmap
3,0.0005513369,6.0,cifar10,lmap
3,0.0007006901,8.0,cifar10,lmap
3,0.0009493608,10.0,cifar10,lmap
3,0.0013742233,12.0,cifar10,lmap
3,0.0021199095,14.0,cifar10,lmap
3,0.0034559155,16.0,cifar10,lmap
3,0.005868971,18.0,cifar10,lmap
3,0.010173265,20.0,cifar10,lmap
3,0.017689627,22.0,cifar10,lmap
3,0.030573959,24.0,cifar10,lmap
3,0.052136093,26.0,cifar10,lmap
3,0.087070346,28.0,cifar10,lmap
3,0.14133614,30.0,cifar10,lmap
3,0.22196843,32.0,cifar10,lmap
3,0.3362553,34.0,cifar10,lmap
3,0.49069217,36.0,cifar10,lmap
3,0.6887733,38.0,cifar10,lmap
3,0.92914027,40.0,cifar10,lmap
3,1.20395,42.0,cifar10,lmap
3,1.5009462,44.0,cifar10,lmap
3,1.8074038,46.0,cifar10,lmap
3,2.1142967,48.0,cifar10,lmap
3,2.4186034,50.0,cifar10,lmap
4,2.266658,-50.0,cifar10,lmap
4,1.9565715,-48.0,cifar10,lmap
4,1.6466337,-46.0,cifar10,lmap
4,1.3418021,-44.0,cifar10,lmap
4,1.0534354,-42.0,cifar10,lmap
4,0.7940439,-40.0,cifar10,lmap
4,0.5741362,-38.0,cifar10,lmap
4,0.39894328,-36.0,cifar10,lmap
4,0.2673931,-34.0,cifar10,lmap
4,0.17370915,-32.0,cifar10,lmap
4,0.1098515,-30.0,cifar10,lmap
4,0.06793228,-28.0,cifar10,lmap
4,0.041187856,-26.0,cifar10,lmap
4,0.024566518,-24.0,cifar10,lmap
4,0.01449153,-22.0,cifar10,lmap
4,0.008516958,-20.0,cifar10,lmap
4,0.005057778,-18.0,cifar10,lmap
4,0.0030756474,-16.0,cifar10,lmap
4,0.001938439,-14.0,cifar10,lmap
4,0.001282441,-12.0,cifar10,lmap
4,0.0008973119,-10.0,cifar10,lmap
4,0.00066829944,-8.0,cifar10,lmap
4,0.0005310319,-6.0,cifar10,lmap
4,0.00044938034,-4.0,cifar10,lmap
4,0.00040355598,-2.0,cifar10,lmap
4,0.00038398392,0.0,cifar10,lmap
4,0.00038698333,2.0,cifar10,lmap
4,0.00041338606,4.0,cifar10,lmap
4,0.0004686482,6.0,cifar10,lmap
4,0.000563697,8.0,cifar10,lmap
4,0.0007199545,10.0,cifar10,lmap
4,0.0009789219,12.0,cifar10,lmap
4,0.0014195914,14.0,cifar10,lmap
4,0.002186484,16.0,cifar10,lmap
4,0.0035258578,18.0,cifar10,lmap
4,0.0058548176,20.0,cifar10,lmap
4,0.009912956,22.0,cifar10,lmap
4,0.016934538,24.0,cifar10,lmap
4,0.02893458,26.0,cifar10,lmap
4,0.04910194,28.0,cifar10,lmap
4,0.082080126,30.0,cifar10,lmap
4,0.13417315,32.0,cifar10,lmap
4,0.21347554,34.0,cifar10,lmap
4,0.32899734,36.0,cifar10,lmap
4,0.48895803,38.0,cifar10,lmap
4,0.69826716,40.0,cifar10,lmap
4,0.95607203,42.0,cifar10,lmap
4,1.2537476,44.0,cifar10,lmap
4,1.5773649,46.0,cifar10,lmap
4,1.91494,48.0,cifar10,lmap
4,2.2619846,50.0,cifar10,lmap
5,2.094214,-50.0,cifar10,lmap
5,1.7932771,-48.0,cifar10,lmap
5,1.4963382,-46.0,cifar10,lmap
5,1.2098625,-44.0,cifar10,lmap
5,0.9432048,-42.0,cifar10,lmap
5,0.70713234,-40.0,cifar10,lmap
5,0.5094728,-38.0,cifar10,lmap
5,0.35336968,-36.0,cifar10,lmap
5,0.23683394,-34.0,cifar10,lmap
5,0.15395378,-32.0,cifar10,lmap
5,0.09738467,-30.0,cifar10,lmap
5,0.060121708,-28.0,cifar10,lmap
5,0.03636134,-26.0,cifar10,lmap
5,0.02167205,-24.0,cifar10,lmap
5,0.01282416,-22.0,cifar10,lmap
5,0.007600858,-20.0,cifar10,lmap
5,0.004559298,-18.0,cifar10,lmap
5,0.002801259,-16.0,cifar10,lmap
5,0.0017846142,-14.0,cifar10,lmap
5,0.0011926448,-12.0,cifar10,lmap
5,0.0008448892,-10.0,cifar10,lmap
5,0.0006379859,-8.0,cifar10,lmap
5,0.00051376416,-6.0,cifar10,lmap
5,0.00043952637,-4.0,cifar10,lmap
5,0.0003988796,-2.0,cifar10,lmap
5,0.00038398392,0.0,cifar10,lmap
5,0.0003913465,2.0,cifar10,lmap
5,0.00042166564,4.0,cifar10,lmap
5,0.00048119476,6.0,cifar10,lmap
5,0.0005817682,8.0,cifar10,lmap
5,0.00074564514,10.0,cifar10,lmap
5,0.0010151712,12.0,cifar10,lmap
5,0.0014730755,14.0,cifar10,lmap
5,0.002277641,16.0,cifar10,lmap
5,0.0037213615,18.0,cifar10,lmap
5,0.006309109,20.0,cifar10,lmap
5,0.010895958,22.0,cifar10,lmap
5,0.018881753,24.0,cifar10,lmap
5,0.032408953,26.0,cifar10,lmap
5,0.054430623,28.0,cifar10,lmap
5,0.08859566,30.0,cifar10,lmap
5,0.13930513,32.0,cifar10,lmap
5,0.21121988,34.0,cifar10,lmap
5,0.30919725,36.0,cifar10,lmap
5,0.43814334,38.0,cifar10,lmap
5,0.602133,40.0,cifar10,lmap
5,0.80229324,42.0,cifar10,lmap
5,1.035918,44.0,cifar10,lmap
