run_id,ce_loss,step,dataset,method
6,0.05051415,8.0,fmnist,ps
6,0.08801244,10.0,fmnist,ps
6,0.19642635,12.0,fmnist,ps
6,0.43161434,14.0,fmnist,ps
6,0.8047559,16.0,fmnist,ps
6,1.2580594,18.0,fmnist,ps
6,1.7209632,20.0,fmnist,ps
7,1.711105,-20.0,fmnist,ps
7,1.1332111,-18.0,fmnist,ps
7,0.6734049,-16.0,fmnist,ps
7,0.34874517,-14.0,fmnist,ps
7,0.15917362,-12.0,fmnist,ps
7,0.07576599,-10.0,fmnist,ps
7,0.048359465,-8.0,fmnist,ps
7,0.041190647,-6.0,fmnist,ps
7,0.03976444,-4.0,fmnist,ps
7,0.039680805,-2.0,fmnist,ps
7,0.03947687,0.0,fmnist,ps
7,0.038627695,2.0,fmnist,ps
7,0.038170196,4.0,fmnist,ps
7,0.04043154,6.0,fmnist,ps
7,0.053758457,8.0,fmnist,ps
7,0.10615481,10.0,fmnist,ps
7,0.25831392,12.0,fmnist,ps
7,0.5555913,14.0,fmnist,ps
7,0.9867117,16.0,fmnist,ps
7,1.4969324,18.0,fmnist,ps
7,2.0141437,20.0,fmnist,ps
8,1.6943433,-20.0,fmnist,ps
8,1.1550986,-18.0,fmnist,ps
8,0.6488698,-16.0,fmnist,ps
8,0.29749027,-14.0,fmnist,ps
8,0.1251917,-12.0,fmnist,ps
8,0.06160529,-10.0,fmnist,ps
8,0.0418546,-8.0,fmnist,ps
8,0.036610033,-6.0,fmnist,ps
8,0.035635233,-4.0,fmnist,ps
8,0.035613276,-2.0,fmnist,ps
8,0.03553001,0.0,fmnist,ps
8,0.034817405,2.0,fmnist,ps
8,0.034277245,4.0,fmnist,ps
8,0.035640337,6.0,fmnist,ps
8,0.043237805,8.0,fmnist,ps
8,0.069213025,10.0,fmnist,ps
8,0.14612351,12.0,fmnist,ps
8,0.33998325,14.0,fmnist,ps
8,0.71452755,16.0,fmnist,ps
8,1.2399511,18.0,fmnist,ps
8,1.8182888,20.0,fmnist,ps
9,1.6923369,-20.0,fmnist,ps
9,1.1999705,-18.0,fmnist,ps
9,0.7072086,-16.0,fmnist,ps
9,0.3401534,-14.0,fmnist,ps
9,0.14539291,-12.0,fmnist,ps
9,0.0680821,-10.0,fmnist,ps
9,0.042548887,-8.0,fmnist,ps
9,0.03539557,-6.0,fmnist,ps
9,0.034254637,-4.0,fmnist,ps
9,0.034900323,-2.0,fmnist,ps
9,0.03553001,0.0,fmnist,ps
9,0.035475947,2.0,fmnist,ps
9,0.035420816,4.0,fmnist,ps
9,0.03777139,6.0,fmnist,ps
9,0.050284393,8.0,fmnist,ps
9,0.10001125,10.0,fmnist,ps
9,0.2518696,12.0,fmnist,ps
9,0.5705813,14.0,fmnist,ps
9,1.0646857,16.0,fmnist,ps
9,1.7148294,18.0,fmnist,ps
9,2.4822156,20.0,fmnist,ps
10,2.2449932,-20.0,fmnist,ps
10,1.7227638,-18.0,fmnist,ps
10,1.1651955,-16.0,fmnist,ps
10,0.635675,-14.0,fmnist,ps
10,0.27356225,-12.0,fmnist,ps
10,0.10776109,-10.0,fmnist,ps
10,0.053045645,-8.0,fmnist,ps
10,0.0383898,-6.0,fmnist,ps
10,0.03532091,-4.0,fmnist,ps
10,0.035290807,-2.0,fmnist,ps
10,0.03553001,0.0,fmnist,ps
10,0.035279736,2.0,fmnist,ps
10,0.035160333,4.0,fmnist,ps
10,0.03675027,6.0,fmnist,ps
10,0.044025455,8.0,fmnist,ps
10,0.069254115,10.0,fmnist,ps
10,0.14311709,12.0,fmnist,ps
10,0.31806952,14.0,fmnist,ps
10,0.64693624,16.0,fmnist,ps
10,1.1309086,18.0,fmnist,ps
10,1.6983343,20.0,fmnist,ps
11,1.7147591,-20.0,fmnist,ps
11,1.2143174,-18.0,fmnist,ps
11,0.73868203,-16.0,fmnist,ps
11,0.36926252,-14.0,fmnist,ps
11,0.15989709,-12.0,fmnist,ps
11,0.073842905,-10.0,fmnist,ps
11,0.0458211,-8.0,fmnist,ps
11,0.037803654,-6.0,fmnist,ps
11,0.035861578,-4.0,fmnist,ps
11,0.03558424,-2.0,fmnist,ps
11,0.03553001,0.0,fmnist,ps
11,0.034973405,2.0,fmnist,ps
11,0.03447742,4.0,fmnist,ps
11,0.035834957,6.0,fmnist,ps
11,0.044199582,8.0,fmnist,ps
11,0.07497407,10.0,fmnist,ps
11,0.16944718,12.0,fmnist,ps
11,0.39794436,14.0,fmnist,ps
11,0.800479,16.0,fmnist,ps
11,1.3234015,18.0,fmnist,ps
11,1.8583511,20.0,fmnist,ps
12,1.5116756,-20.0,fmnist,ps
12,1.1029234,-18.0,fmnist,ps
12,0.73687685,-16.0,fmnist,ps
12,0.46346718,-14.0,fmnist,ps
12,0.30518,-12.0,fmnist,ps
12,0.23721318,-10.0,fmnist,ps
12,0.21737336,-8.0,fmnist,ps
12,0.21780197,-6.0,fmnist,ps
12,0.2247301,-4.0,fmnist,ps
12,0.23135583,-2.0,fmnist,ps
12,0.23349535,0.0,fmnist,ps
12,0.22986941,2.0,fmnist,ps
12,0.22230439,4.0,fmnist,ps
12,0.21479213,6.0,fmnist,ps
12,0.21445571,8.0,fmnist,ps
12,0.23600602,10.0,fmnist,ps
12,0.31903726,12.0,fmnist,ps
12,0.5462788,14.0,fmnist,ps
12,0.9848058,16.0,fmnist,ps
12,1.5964586,18.0,fmnist,ps
12,2.288892,20.0,fmnist,ps
13,1.7263111,-20.0,fmnist,ps
13,1.2383163,-18.0,fmnist,ps
13,0.81042606,-16.0,fmnist,ps
13,0.49845332,-14.0,fmnist,ps
13,0.3194269,-12.0,fmnist,ps
13,0.24150185,-10.0,fmnist,ps
13,0.21774179,-8.0,fmnist,ps
13,0.21709035,-6.0,fmnist,ps
13,0.22377619,-4.0,fmnist,ps
13,0.23061818,-2.0,fmnist,ps
13,0.23349535,0.0,fmnist,ps
13,0.23046342,2.0,fmnist,ps
13,0.2231696,4.0,fmnist,ps
13,0.21715854,6.0,fmnist,ps
13,0.21958672,8.0,fmnist,ps
13,0.2481439,10.0,fmnist,ps
13,0.34472144,12.0,fmnist,ps
13,0.56366044,14.0,fmnist,ps
13,0.90134585,16.0,fmnist,ps
13,1.292606,18.0,fmnist,ps
13,1.6756757,20.0,fmnist,ps
14,1.8356937,-20.0,fmnist,ps
14,1.3441572,-18.0,fmnist,ps
14,0.8944929,-16.0,fmnist,ps
14,0.543995,-14.0,fmnist,ps
14,0.33602452,-12.0,fmnist,ps
14,0.24775992,-10.0,fmnist,ps
14,0.2212692,-8.0,fmnist,ps
14,0.21977009,-6.0,fmnist,ps
14,0.22597355,-4.0,fmnist,ps
14,0.23204394,-2.0,fmnist,ps
14,0.23349535,0.0,fmnist,ps
14,0.2289288,2.0,fmnist,ps
14,0.2207176,4.0,fmnist,ps
14,0.21389438,6.0,fmnist,ps
14,0.21819882,8.0,fmnist,ps
14,0.25226462,10.0,fmnist,ps
14,0.35202235,12.0,fmnist,ps
14,0.5657408,14.0,fmnist,ps
14,0.9199869,16.0,fmnist,ps
14,1.378875,18.0,fmnist,ps
14,1.8648099,20.0,fmnist,ps
15,1.8397266,-20.0,fmnist,ps
15,1.3525316,-18.0,fmnist,ps
15,0.88645935,-16.0,fmnist,ps
15,0.5340925,-14.0,fmnist,ps
15,0.33169675,-12.0,fmnist,ps
15,0.24432299,-10.0,fmnist,ps
15,0.2179871,-8.0,fmnist,ps
15,0.21664372,-6.0,fmnist,ps
15,0.22355717,-4.0,fmnist,ps
15,0.23067981,-2.0,fmnist,ps
15,0.23349535,0.0,fmnist,ps
15,0.2307516,2.0,fmnist,ps
15,0.22431844,4.0,fmnist,ps
15,0.21772714,6.0,fmnist,ps
15,0.21589723,8.0,fmnist,ps
15,0.2286439,10.0,fmnist,ps
15,0.2760702,12.0,fmnist,ps
15,0.39526284,14.0,fmnist,ps
15,0.63014793,16.0,fmnist,ps
